"matrikli_nr","eesnimi","perenimi","isikukood","Sugu","Eelnev haridus","Külalisõppija","Välisõppija","Cum laude","Immatrikuleeritud","Lõpetanud","Käskkirja kinnitamise kp","Käskkirja liik","Käskkirja põhjus","Õpperühm","Õppija staatus","Nominaalaja lõpp","Õppevorm","Koormus","Struktuuriüksus","Õppekava","Õppekava EHIS kood","Õppetase","Spetsialiseerumine","Õppeaasta","Rahastamine","Õppekeel","Õppekava täitmise protsent %","Õppijal on erivajadus","Erivajaduse täpsustus","Õpipoisi ettevõte","Ainepunkte kokku","Ainepunkte perioodis","Kaalutud keskmine kokku","Kaalutud keskmine hinne perioodis","Keskmine kokku","Keskmine hinne perioodis","Võlad kokku","Võlad perioodis","Võlapunktid kokku EAP","Võlapunktid perioodis EAP","Deklareeritud ainepunkte perioodis","VÕTA maht","Aktiivne sooritus aines","Õppeaine","Deklareeritud õppeaine","Deklaratsiooni kinnitus perioodis"
"S00038","Jaan","Kask","35002095932","Mees","413 kutsekeskharidus keskhariduse baasil","Ei","Jah","Jah","15.04.2022","NULL","10.05.2025","Eksternõppesse arvamine","NULL","F22kevad","Akadeemilisel","29.03.2024","t","Määramata","Meditsiinitehnilise hariduse keskus","Tervisedendus","80997","514 rakenduskõrgharidusõpe","NULL","1","Üliõpilane ei hüvita õppekulusid: vabastatud muudel põhjustel","eesti keel","0.2","Jah","nägemispuue","ABC OÜ","134","60","3.7","4.8","3.4","4.6","3","1","9","0","34","8","Arvestatud A","õppeaine61","õppeaine61","04.10.2024"
"S00038","Jaan","Kask","35002095932","Mees","413 kutsekeskharidus keskhariduse baasil","Ei","Jah","Jah","15.04.2022","NULL","10.05.2025","Eksternõppesse arvamine","NULL","F22kevad","Akadeemilisel","29.03.2024","t","Määramata","Meditsiinitehnilise hariduse keskus","Tervisedendus","80997","514 rakenduskõrgharidusõpe","NULL","1","Üliõpilane ei hüvita õppekulusid: vabastatud muudel põhjustel","eesti keel","0.2","Jah","nägemispuue","ABC OÜ","134","60","3.7","4.8","3.4","4.6","3","1","9","0","34","8","Rahuldav D","õppeaine43","õppeaine43","17.11.2021"
"S00038","Jaan","Kask","35002095932","Mees","413 kutsekeskharidus keskhariduse baasil","Ei","Jah","Jah","15.04.2022","NULL","10.05.2025","Eksternõppesse arvamine","NULL","F22kevad","Akadeemilisel","29.03.2024","t","Määramata","Meditsiinitehnilise hariduse keskus","Tervisedendus","80997","514 rakenduskõrgharidusõpe","NULL","1","Üliõpilane ei hüvita õppekulusid: vabastatud muudel põhjustel","eesti keel","0.2","Jah","nägemispuue","ABC OÜ","134","60","3.7","4.8","3.4","4.6","3","1","9","0","34","8","Arvestatud A","õppeaine66","õppeaine66","06.04.2023"
"S00038","Jaan","Kask","35002095932","Mees","413 kutsekeskharidus keskhariduse baasil","Ei","Jah","Jah","15.04.2022","NULL","10.05.2025","Eksternõppesse arvamine","NULL","F22kevad","Akadeemilisel","29.03.2024","t","Määramata","Meditsiinitehnilise hariduse keskus","Tervisedendus","80997","514 rakenduskõrgharidusõpe","NULL","1","Üliõpilane ei hüvita õppekulusid: vabastatud muudel põhjustel","eesti keel","0.2","Jah","nägemispuue","ABC OÜ","134","60","3.7","4.8","3.4","4.6","3","1","9","0","34","8","Mitteilmunud MI","õppeaine80","õppeaine80","31.12.2024"
"S00038","Jaan","Kask","35002095932","Mees","413 kutsekeskharidus keskhariduse baasil","Ei","Jah","Jah","15.04.2022","NULL","10.05.2025","Eksternõppesse arvamine","NULL","F22kevad","Akadeemilisel","29.03.2024","t","Määramata","Meditsiinitehnilise hariduse keskus","Tervisedendus","80997","514 rakenduskõrgharidusõpe","NULL","1","Üliõpilane ei hüvita õppekulusid: vabastatud muudel põhjustel","eesti keel","0.2","Jah","nägemispuue","ABC OÜ","134","60","3.7","4.8","3.4","4.6","3","1","9","0","34","8","Puudulik F","õppeaine41","õppeaine41","13.05.2022"
"S00038","Jaan","Kask","35002095932","Mees","413 kutsekeskharidus keskhariduse baasil","Ei","Jah","Jah","15.04.2022","NULL","10.05.2025","Eksternõppesse arvamine","NULL","F22kevad","Akadeemilisel","29.03.2024","t","Määramata","Meditsiinitehnilise hariduse keskus","Tervisedendus","80997","514 rakenduskõrgharidusõpe","NULL","1","Üliõpilane ei hüvita õppekulusid: vabastatud muudel põhjustel","eesti keel","0.2","Jah","nägemispuue","ABC OÜ","134","60","3.7","4.8","3.4","4.6","3","1","9","0","34","8","Mitteilmunud MI","õppeaine96","õppeaine96","08.08.2023"
"S00038","Jaan","Kask","35002095932","Mees","413 kutsekeskharidus keskhariduse baasil","Ei","Jah","Jah","15.04.2022","NULL","10.05.2025","Eksternõppesse arvamine","NULL","F22kevad","Akadeemilisel","29.03.2024","t","Määramata","Meditsiinitehnilise hariduse keskus","Tervisedendus","80997","514 rakenduskõrgharidusõpe","NULL","1","Üliõpilane ei hüvita õppekulusid: vabastatud muudel põhjustel","eesti keel","0.2","Jah","nägemispuue","ABC OÜ","134","60","3.7","4.8","3.4","4.6","3","1","9","0","34","8","Kasin E","õppeaine75","õppeaine75","15.04.2025"
"S00038","Jaan","Kask","35002095932","Mees","413 kutsekeskharidus keskhariduse baasil","Ei","Jah","Jah","15.04.2022","NULL","10.05.2025","Eksternõppesse arvamine","NULL","F22kevad","Akadeemilisel","29.03.2024","t","Määramata","Meditsiinitehnilise hariduse keskus","Tervisedendus","80997","514 rakenduskõrgharidusõpe","NULL","1","Üliõpilane ei hüvita õppekulusid: vabastatud muudel põhjustel","eesti keel","0.2","Jah","nägemispuue","ABC OÜ","134","60","3.7","4.8","3.4","4.6","3","1","9","0","34","8","Kasin E","õppeaine88","õppeaine88","21.09.2022"
"S00038","Jaan","Kask","35002095932","Mees","413 kutsekeskharidus keskhariduse baasil","Ei","Jah","Jah","15.04.2022","NULL","10.05.2025","Eksternõppesse arvamine","NULL","F22kevad","Akadeemilisel","29.03.2024","t","Määramata","Meditsiinitehnilise hariduse keskus","Tervisedendus","80997","514 rakenduskõrgharidusõpe","NULL","2","Üliõpilane ei hüvita õppekulusid: vabastatud muudel põhjustel","eesti keel","0.4","Jah","nägemispuue","ABC OÜ","134","45","3.7","4.1","3.4","4.5","3","1","9","3","20","8","Mittearvestatud MA","õppeaine16","õppeaine16","06.12.2023"
"S00038","Jaan","Kask","35002095932","Mees","413 kutsekeskharidus keskhariduse baasil","Ei","Jah","Jah","15.04.2022","NULL","10.05.2025","Eksternõppesse arvamine","NULL","F22kevad","Akadeemilisel","29.03.2024","t","Määramata","Meditsiinitehnilise hariduse keskus","Tervisedendus","80997","514 rakenduskõrgharidusõpe","NULL","2","Üliõpilane ei hüvita õppekulusid: vabastatud muudel põhjustel","eesti keel","0.4","Jah","nägemispuue","ABC OÜ","134","45","3.7","4.1","3.4","4.5","3","1","9","3","20","8","Rahuldav D","õppeaine35","õppeaine35","11.01.2023"
"S00038","Jaan","Kask","35002095932","Mees","413 kutsekeskharidus keskhariduse baasil","Ei","Jah","Jah","15.04.2022","NULL","10.05.2025","Eksternõppesse arvamine","NULL","F22kevad","Akadeemilisel","29.03.2024","t","Määramata","Meditsiinitehnilise hariduse keskus","Tervisedendus","80997","514 rakenduskõrgharidusõpe","NULL","2","Üliõpilane ei hüvita õppekulusid: vabastatud muudel põhjustel","eesti keel","0.4","Jah","nägemispuue","ABC OÜ","134","45","3.7","4.1","3.4","4.5","3","1","9","3","20","8","Mittearvestatud MA","õppeaine67","õppeaine67","19.05.2024"
"S00038","Jaan","Kask","35002095932","Mees","413 kutsekeskharidus keskhariduse baasil","Ei","Jah","Jah","15.04.2022","NULL","10.05.2025","Eksternõppesse arvamine","NULL","F22kevad","Akadeemilisel","29.03.2024","t","Määramata","Meditsiinitehnilise hariduse keskus","Tervisedendus","80997","514 rakenduskõrgharidusõpe","NULL","2","Üliõpilane ei hüvita õppekulusid: vabastatud muudel põhjustel","eesti keel","0.4","Jah","nägemispuue","ABC OÜ","134","45","3.7","4.1","3.4","4.5","3","1","9","3","20","8","Suurepärane A","õppeaine70","õppeaine70","12.04.2022"
"S00038","Jaan","Kask","35002095932","Mees","413 kutsekeskharidus keskhariduse baasil","Ei","Jah","Jah","15.04.2022","NULL","10.05.2025","Eksternõppesse arvamine","NULL","F22kevad","Akadeemilisel","29.03.2024","t","Määramata","Meditsiinitehnilise hariduse keskus","Tervisedendus","80997","514 rakenduskõrgharidusõpe","NULL","2","Üliõpilane ei hüvita õppekulusid: vabastatud muudel põhjustel","eesti keel","0.4","Jah","nägemispuue","ABC OÜ","134","45","3.7","4.1","3.4","4.5","3","1","9","3","20","8","Puudulik F","õppeaine76","õppeaine76","07.10.2023"
"S00038","Jaan","Kask","35002095932","Mees","413 kutsekeskharidus keskhariduse baasil","Ei","Jah","Jah","15.04.2022","NULL","10.05.2025","Eksternõppesse arvamine","NULL","F22kevad","Akadeemilisel","29.03.2024","t","Määramata","Meditsiinitehnilise hariduse keskus","Tervisedendus","80997","514 rakenduskõrgharidusõpe","NULL","2","Üliõpilane ei hüvita õppekulusid: vabastatud muudel põhjustel","eesti keel","0.4","Jah","nägemispuue","ABC OÜ","134","45","3.7","4.1","3.4","4.5","3","1","9","3","20","8","Mittearvestatud MA","õppeaine82","õppeaine82","07.05.2021"
"S00038","Jaan","Kask","35002095932","Mees","413 kutsekeskharidus keskhariduse baasil","Ei","Jah","Jah","15.04.2022","NULL","10.05.2025","Eksternõppesse arvamine","NULL","F22kevad","Akadeemilisel","29.03.2024","t","Määramata","Meditsiinitehnilise hariduse keskus","Tervisedendus","80997","514 rakenduskõrgharidusõpe","NULL","2","Üliõpilane ei hüvita õppekulusid: vabastatud muudel põhjustel","eesti keel","0.4","Jah","nägemispuue","ABC OÜ","134","45","3.7","4.1","3.4","4.5","3","1","9","3","20","8","Kasin E","õppeaine6","õppeaine6","12.11.2021"
"S00038","Jaan","Kask","35002095932","Mees","413 kutsekeskharidus keskhariduse baasil","Ei","Jah","Jah","15.04.2022","NULL","10.05.2025","Eksternõppesse arvamine","NULL","F22kevad","Akadeemilisel","29.03.2024","t","Määramata","Meditsiinitehnilise hariduse keskus","Tervisedendus","80997","514 rakenduskõrgharidusõpe","NULL","2","Üliõpilane ei hüvita õppekulusid: vabastatud muudel põhjustel","eesti keel","0.4","Jah","nägemispuue","ABC OÜ","134","45","3.7","4.1","3.4","4.5","3","1","9","3","20","8","Puudulik F","õppeaine15","õppeaine15","12.06.2022"
"S00038","Jaan","Kask","35002095932","Mees","413 kutsekeskharidus keskhariduse baasil","Ei","Jah","Jah","15.04.2022","NULL","10.05.2025","Eksternõppesse arvamine","NULL","F22kevad","Akadeemilisel","29.03.2024","t","Määramata","Meditsiinitehnilise hariduse keskus","Tervisedendus","80997","514 rakenduskõrgharidusõpe","NULL","2","Üliõpilane ei hüvita õppekulusid: vabastatud muudel põhjustel","eesti keel","0.4","Jah","nägemispuue","ABC OÜ","134","45","3.7","4.1","3.4","4.5","3","1","9","3","20","8","Rahuldav D","õppeaine62","õppeaine62","03.09.2023"
"S00038","Jaan","Kask","35002095932","Mees","413 kutsekeskharidus keskhariduse baasil","Ei","Jah","Jah","15.04.2022","NULL","10.05.2025","Eksternõppesse arvamine","NULL","F22kevad","Akadeemilisel","29.03.2024","t","Määramata","Meditsiinitehnilise hariduse keskus","Tervisedendus","80997","514 rakenduskõrgharidusõpe","NULL","2","Üliõpilane ei hüvita õppekulusid: vabastatud muudel põhjustel","eesti keel","0.4","Jah","nägemispuue","ABC OÜ","134","45","3.7","4.1","3.4","4.5","3","1","9","3","20","8","Rahuldav D","õppeaine71","õppeaine71","11.05.2023"
"S00038","Jaan","Kask","35002095932","Mees","413 kutsekeskharidus keskhariduse baasil","Ei","Jah","Jah","15.04.2022","NULL","10.05.2025","Eksternõppesse arvamine","NULL","F22kevad","Akadeemilisel","29.03.2024","t","Määramata","Meditsiinitehnilise hariduse keskus","Tervisedendus","80997","514 rakenduskõrgharidusõpe","NULL","2","Üliõpilane ei hüvita õppekulusid: vabastatud muudel põhjustel","eesti keel","0.4","Jah","nägemispuue","ABC OÜ","134","45","3.7","4.1","3.4","4.5","3","1","9","3","20","8","Rahuldav D","õppeaine75","õppeaine75","10.10.2024"
"S00038","Jaan","Kask","35002095932","Mees","413 kutsekeskharidus keskhariduse baasil","Ei","Jah","Jah","15.04.2022","NULL","10.05.2025","Eksternõppesse arvamine","NULL","F22kevad","Akadeemilisel","29.03.2024","t","Määramata","Meditsiinitehnilise hariduse keskus","Tervisedendus","80997","514 rakenduskõrgharidusõpe","NULL","2","Üliõpilane ei hüvita õppekulusid: vabastatud muudel põhjustel","eesti keel","0.4","Jah","nägemispuue","ABC OÜ","134","45","3.7","4.1","3.4","4.5","3","1","9","3","20","8","Mittearvestatud MA","õppeaine44","õppeaine44","11.12.2021"
"S00038","Jaan","Kask","35002095932","Mees","413 kutsekeskharidus keskhariduse baasil","Ei","Jah","Jah","15.04.2022","NULL","10.05.2025","Eksternõppesse arvamine","NULL","F22kevad","Akadeemilisel","29.03.2024","t","Määramata","Meditsiinitehnilise hariduse keskus","Tervisedendus","80997","514 rakenduskõrgharidusõpe","NULL","2","Üliõpilane ei hüvita õppekulusid: vabastatud muudel põhjustel","eesti keel","0.4","Jah","nägemispuue","ABC OÜ","134","45","3.7","4.1","3.4","4.5","3","1","9","3","20","8","Suurepärane A","õppeaine56","õppeaine56","06.11.2020"
"S00038","Jaan","Kask","35002095932","Mees","413 kutsekeskharidus keskhariduse baasil","Ei","Jah","Jah","15.04.2022","NULL","10.05.2025","Eksternõppesse arvamine","NULL","F22kevad","Akadeemilisel","29.03.2024","t","Määramata","Meditsiinitehnilise hariduse keskus","Tervisedendus","80997","514 rakenduskõrgharidusõpe","NULL","2","Üliõpilane ei hüvita õppekulusid: vabastatud muudel põhjustel","eesti keel","0.4","Jah","nägemispuue","ABC OÜ","134","45","3.7","4.1","3.4","4.5","3","1","9","3","20","8","Mittearvestatud MA","õppeaine78","õppeaine78","13.04.2022"
"S00038","Jaan","Kask","35002095932","Mees","413 kutsekeskharidus keskhariduse baasil","Ei","Jah","Jah","15.04.2022","NULL","10.05.2025","Eksternõppesse arvamine","NULL","F22kevad","Akadeemilisel","29.03.2024","t","Määramata","Meditsiinitehnilise hariduse keskus","Tervisedendus","80997","514 rakenduskõrgharidusõpe","NULL","2","Üliõpilane ei hüvita õppekulusid: vabastatud muudel põhjustel","eesti keel","0.4","Jah","nägemispuue","ABC OÜ","134","45","3.7","4.1","3.4","4.5","3","1","9","3","20","8","Kasin E","õppeaine97","õppeaine97","29.04.2024"
"S00038","Jaan","Kask","35002095932","Mees","413 kutsekeskharidus keskhariduse baasil","Ei","Jah","Jah","15.04.2022","NULL","10.05.2025","Eksternõppesse arvamine","NULL","F22kevad","Akadeemilisel","29.03.2024","t","Määramata","Meditsiinitehnilise hariduse keskus","Tervisedendus","80997","514 rakenduskõrgharidusõpe","NULL","2","Üliõpilane ei hüvita õppekulusid: vabastatud muudel põhjustel","eesti keel","0.4","Jah","nägemispuue","ABC OÜ","134","45","3.7","4.1","3.4","4.5","3","1","9","3","20","8","Rahuldav D","õppeaine5","õppeaine5","29.08.2021"
"S00038","Jaan","Kask","35002095932","Mees","413 kutsekeskharidus keskhariduse baasil","Ei","Jah","Jah","15.04.2022","NULL","10.05.2025","Eksternõppesse arvamine","NULL","F22kevad","Akadeemilisel","29.03.2024","t","Määramata","Meditsiinitehnilise hariduse keskus","Tervisedendus","80997","514 rakenduskõrgharidusõpe","NULL","3","Üliõpilane ei hüvita õppekulusid: vabastatud muudel põhjustel","eesti keel","0.8","Jah","nägemispuue","ABC OÜ","134","46","3.7","3.5","3.4","4.8","3","3","9","1","25","8","Mittearvestatud MA","õppeaine58","õppeaine58","30.07.2021"
"S00038","Jaan","Kask","35002095932","Mees","413 kutsekeskharidus keskhariduse baasil","Ei","Jah","Jah","15.04.2022","NULL","10.05.2025","Eksternõppesse arvamine","NULL","F22kevad","Akadeemilisel","29.03.2024","t","Määramata","Meditsiinitehnilise hariduse keskus","Tervisedendus","80997","514 rakenduskõrgharidusõpe","NULL","3","Üliõpilane ei hüvita õppekulusid: vabastatud muudel põhjustel","eesti keel","0.8","Jah","nägemispuue","ABC OÜ","134","46","3.7","3.5","3.4","4.8","3","3","9","1","25","8","Arvestatud A","õppeaine1","õppeaine1","23.05.2025"
"S00038","Jaan","Kask","35002095932","Mees","413 kutsekeskharidus keskhariduse baasil","Ei","Jah","Jah","15.04.2022","NULL","10.05.2025","Eksternõppesse arvamine","NULL","F22kevad","Akadeemilisel","29.03.2024","t","Määramata","Meditsiinitehnilise hariduse keskus","Tervisedendus","80997","514 rakenduskõrgharidusõpe","NULL","3","Üliõpilane ei hüvita õppekulusid: vabastatud muudel põhjustel","eesti keel","0.8","Jah","nägemispuue","ABC OÜ","134","46","3.7","3.5","3.4","4.8","3","3","9","1","25","8","Mittearvestatud MA","õppeaine83","õppeaine83","20.07.2022"
"S00038","Jaan","Kask","35002095932","Mees","413 kutsekeskharidus keskhariduse baasil","Ei","Jah","Jah","15.04.2022","NULL","10.05.2025","Eksternõppesse arvamine","NULL","F22kevad","Akadeemilisel","29.03.2024","t","Määramata","Meditsiinitehnilise hariduse keskus","Tervisedendus","80997","514 rakenduskõrgharidusõpe","NULL","3","Üliõpilane ei hüvita õppekulusid: vabastatud muudel põhjustel","eesti keel","0.8","Jah","nägemispuue","ABC OÜ","134","46","3.7","3.5","3.4","4.8","3","3","9","1","25","8","Mittearvestatud MA","õppeaine37","õppeaine37","06.03.2022"
"S00038","Jaan","Kask","35002095932","Mees","413 kutsekeskharidus keskhariduse baasil","Ei","Jah","Jah","15.04.2022","NULL","10.05.2025","Eksternõppesse arvamine","NULL","F22kevad","Akadeemilisel","29.03.2024","t","Määramata","Meditsiinitehnilise hariduse keskus","Tervisedendus","80997","514 rakenduskõrgharidusõpe","NULL","3","Üliõpilane ei hüvita õppekulusid: vabastatud muudel põhjustel","eesti keel","0.8","Jah","nägemispuue","ABC OÜ","134","46","3.7","3.5","3.4","4.8","3","3","9","1","25","8","Kasin E","õppeaine83","õppeaine83","15.07.2022"
"S00038","Jaan","Kask","35002095932","Mees","413 kutsekeskharidus keskhariduse baasil","Ei","Jah","Jah","15.04.2022","NULL","10.05.2025","Eksternõppesse arvamine","NULL","F22kevad","Akadeemilisel","29.03.2024","t","Määramata","Meditsiinitehnilise hariduse keskus","Tervisedendus","80997","514 rakenduskõrgharidusõpe","NULL","3","Üliõpilane ei hüvita õppekulusid: vabastatud muudel põhjustel","eesti keel","0.8","Jah","nägemispuue","ABC OÜ","134","46","3.7","3.5","3.4","4.8","3","3","9","1","25","8","Mittearvestatud MA","õppeaine1","õppeaine1","14.12.2023"
"S00038","Jaan","Kask","35002095932","Mees","413 kutsekeskharidus keskhariduse baasil","Ei","Jah","Jah","15.04.2022","NULL","10.05.2025","Eksternõppesse arvamine","NULL","F22kevad","Akadeemilisel","29.03.2024","t","Määramata","Meditsiinitehnilise hariduse keskus","Tervisedendus","80997","514 rakenduskõrgharidusõpe","NULL","3","Üliõpilane ei hüvita õppekulusid: vabastatud muudel põhjustel","eesti keel","0.8","Jah","nägemispuue","ABC OÜ","134","46","3.7","3.5","3.4","4.8","3","3","9","1","25","8","Hea C","õppeaine18","õppeaine18","16.01.2024"
"S00039","Martin","Oja","31610128910","Mees","413 kutsekeskharidus keskhariduse baasil","Jah","Jah","Ei","03.07.2025","NULL","04.01.2025","Stipendiumi/õppetoetuse määramine","Tervislikel põhjustel","R20kevad","Õpib","12.08.2021","t","Määramata","Õenduse õppetool","Ämmaemand","1470","514 rakenduskõrgharidusõpe","NULL","1","Üliõpilaselt nõutakse õppekulude hüvitamist tasulisel õppekohal","eesti keel","0.7","Ei","NULL","ABC OÜ","269","58","4.4","3.9","4.7","3.4","1","2","8","0","24","7","Rahuldav D","õppeaine49","õppeaine49","07.04.2021"
"S00039","Martin","Oja","31610128910","Mees","413 kutsekeskharidus keskhariduse baasil","Jah","Jah","Ei","03.07.2025","NULL","04.01.2025","Stipendiumi/õppetoetuse määramine","Tervislikel põhjustel","R20kevad","Õpib","12.08.2021","t","Määramata","Õenduse õppetool","Ämmaemand","1470","514 rakenduskõrgharidusõpe","NULL","1","Üliõpilaselt nõutakse õppekulude hüvitamist tasulisel õppekohal","eesti keel","0.7","Ei","NULL","ABC OÜ","269","58","4.4","3.9","4.7","3.4","1","2","8","0","24","7","Mittearvestatud MA","õppeaine84","õppeaine84","21.09.2020"
"S00039","Martin","Oja","31610128910","Mees","413 kutsekeskharidus keskhariduse baasil","Jah","Jah","Ei","03.07.2025","NULL","04.01.2025","Stipendiumi/õppetoetuse määramine","Tervislikel põhjustel","R20kevad","Õpib","12.08.2021","t","Määramata","Õenduse õppetool","Ämmaemand","1470","514 rakenduskõrgharidusõpe","NULL","1","Üliõpilaselt nõutakse õppekulude hüvitamist tasulisel õppekohal","eesti keel","0.7","Ei","NULL","ABC OÜ","269","58","4.4","3.9","4.7","3.4","1","2","8","0","24","7","Kasin E","õppeaine62","õppeaine62","09.01.2021"
